protocol_name_raw,symbol,category,chains,tvl_max,audit_firms,audit_score_max,audit_score_mean,last_audit_date,audit_sources,audit_firm_count,has_audit,audit_score,any_top_firm,proto_norm,slug
Cyberperp,CYB,Derivatives,['IOTA EVM'],143580.1038999763,[],,,,['api'],0,0,,0,cyberperp,cyberperp
CyborgSwap,CBO,Dexs,['Cronos'],43211.51700447374,[],,,,['api'],0,0,,0,cyborgswap,cyborgswap
Cybro,CYBRO,Yield Aggregator,['Multi-Chain'],162348.4698064755,[],,,,['api'],0,0,,0,cybro,cybro
Cycle Finance,CYCLE,Yield Aggregator,['Avalanche'],57547.753681694616,[],,,,['api'],0,0,,0,cycle finance,cycle-finance
Cyclo,-,Derivatives,['Flare'],996979.8156154548,[],,,,['api'],0,0,,0,cyclo,cyclo
Cyclone,CYC,Yield,['Multi-Chain'],1916150.1976,[],,,,['api'],0,0,,0,cyclone,cyclone
CygnusDAO,CYG,Lending,['Multi-Chain'],2736.7089751682447,[],,,,['api'],0,0,,0,cygnusdao,cygnusdao
Cykura,CYS,Dexs,['Solana'],23701.70100771838,[],,,,['api'],0,0,,0,cykura,cykura
Cypher,-,Derivatives,['Solana'],0.0,[],,,,['api'],0,0,,0,cypher,cypher
Cytonic Airdrop Campaign,-,Farm,['Multi-Chain'],4210792.450151364,[],,,,['api'],0,0,,0,cytonic airdrop campaign,cytonic-airdrop-campaign
D2 Finance,-,Onchain Capital Allocator,['Multi-Chain'],14272625.931297485,[],,,,['api'],0,0,,0,d2 finance,d2-finance
D8X,D8X,Derivatives,['Multi-Chain'],9381.226645848785,[],,,,['api'],0,0,,0,d8x,d8x
DAM Finance,d2O,CDP,['Ethereum'],13894.369241559449,[],,,,['api'],0,0,,0,dam finance,dam-finance
DAMX,DMX,Derivatives,['Fantom'],1626.6288163986887,[],,,,['api'],0,0,,0,damx,damx
DAO Maker Vesting,DAO,Services,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,dao maker vesting,dao-maker-vesting
DAO Swap,DAO,Dexs,['Binance'],55320.7928178845,[],,,,['api'],0,0,,0,dao swap,dao-swap
DAOLama,-,Lending,['TON'],27771.62724602774,[],,,,['api'],0,0,,0,daolama,daolama
DAOaaS,-,DAO Service Provider,['ENI'],19912836.319966964,[],,,,['api'],0,0,,0,daoaas,
DAOventures,DVD,Yield,['Ethereum'],10243.545298487596,[],,,,['api'],0,0,,0,daoventures,daoventures
DBX Finance,DBX,Dexs,['Arbitrum'],1370.5658020062683,[],,,,['api'],0,0,,0,dbx finance,dbx-finance
DDDX,DDDX,Dexs,['Binance'],11535.459965960596,[],,,,['api'],0,0,,0,dddx,dddx
DDEX,-,Dexs,['Ethereum'],3107056.7357873283,[],,,,['api'],0,0,,0,ddex,ddex
DELTAFi,DELTA,Synthetics,['WEMIX'],281.31586390287407,[],,,,['api'],0,0,,0,deltafi,deltafi
DELV Yield,-,Yield,['Ethereum'],1093847.7269049117,[],,,,['api'],0,0,,0,delv yield,delv-yield
DESK CLOB,-,Interface,['Arbitrum'],46284.84376365108,[],,,,['api'],0,0,,0,desk clob,desk-clob
DESK Perps,-,Derivatives,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,desk perps,desk-perps
DEUS Finance,DEUS,CDP,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,deus finance,deus-finance
DEX Screener,-,Coins Tracker,['nan'],,[],,,,['api'],0,0,,0,dex screener,dex-screener
DEXTools,DEXT,Coins Tracker,['nan'],,[],,,,['api'],0,0,,0,dextools,dextools
DFDV Staked SOL,-,Liquid Staking,['Solana'],85704980.99150544,[],,,,['api'],0,0,,0,dfdv staked sol,dfdv-staked-sol
DFS Network,DFS,Dexs,['Multi-Chain'],4831787.779379311,[],,,,['api'],0,0,,0,dfs network,dfs-network
DFX V2,DFX,Dexs,['Multi-Chain'],76519.59103454908,[],,,,['api'],0,0,,0,dfx v2,dfx-v2
DFX V3,DFX,Dexs,['Multi-Chain'],96261.70910165332,[],,,,['api'],0,0,,0,dfx v3,dfx-v3
DIP Exchange,DIP,Derivatives,['Base'],6765.337742670247,[],,,,['api'],0,0,,0,dip exchange,dip-exchange
DMD Finance,DMD,Yield,['EOS'],153116.1196030964,[],,,,['api'],0,0,,0,dmd finance,dmd-finance
DNA,DNA,Farm,['World Chain'],0.0,[],,,,['api'],0,0,,0,dna,dna
DNA Dollar,DNA,Algo-Stables,['Cronos'],0.0,[],,,,['api'],0,0,,0,dna dollar,dna-dollar
DODO AMM,DODO,Dexs,['Multi-Chain'],21566136.38076386,[],,,,['api'],0,0,,0,dodo amm,dodo-amm
DODO Agg,DODO,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0,dodo agg,dodo-agg
DONASWAP V2,-,Dexs,['Multi-Chain'],1.0180186883660742,[],,,,['api'],0,0,,0,donaswap v2,donaswap-v2
DOOAR,-,Dexs,['Multi-Chain'],7712235.249868672,[],,,,['api'],0,0,,0,dooar,dooar
DPEX,DPEX,Derivatives,['Polygon'],15517.289534161227,[],,,,['api'],0,0,,0,dpex,dpex
DSF.Finance,-,Yield,['Ethereum'],1508102.4560716527,[],,,,['api'],0,0,,0,dsf.finance,dsf.finance
DSU Money,ESS,CDP,['Multi-Chain'],767846.4763472492,[],,,,['api'],0,0,,0,dsu money,dsu-money
DSX,-,Telegram Bot,['nan'],,[],,,,['api'],0,0,,0,dsx,dsx
DTX Derivatives,-,Derivatives,['Multi-Chain'],76.68945454887105,[],,,,['api'],0,0,,0,dtx derivatives,dtx-derivatives
DTX Dex,-,Dexs,['Taiko'],10329.637302323115,[],,,,['api'],0,0,,0,dtx dex,dtx-dex
DTX Dex V3,-,Dexs,['Taiko'],2468.3709018780582,[],,,,['api'],0,0,,0,dtx dex v3,dtx-dex-v3
DX25,-,Dexs,['Elrond'],15579.32893860915,[],,,,['api'],0,0,,0,dx25,dx25
DXDao,DXD,Services,['nan'],0.0,[],,,,['api'],0,0,,0,dxdao,dxdao
DYAD,-,CDP,['Ethereum'],86111.29648854557,[],,,,['api'],0,0,,0,dyad,dyad
DZap,-,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0,dzap,dzap
DaVinciGraph,DAVINCI,Token Locker,['Hedera'],1851744.0,[],,,,['api'],0,0,,0,davincigraph,davincigraph
DackieSwap V2,DACKIE,Dexs,['Multi-Chain'],58617.84038339871,[],,,,['api'],0,0,,0,dackieswap v2,dackieswap-v2
DackieSwap V3,DACKIE,Dexs,['Multi-Chain'],135750.5639999733,[],,,,['api'],0,0,,0,dackieswap v3,dackieswap-v3
Dahlia,-,Lending,['Berachain'],106865.01703873868,[],,,,['api'],0,0,,0,dahlia,dahlia
DaikoDEX,-,Dexs,['Taiko'],4052.063644118949,[],,,,['api'],0,0,,0,daikodex,daikodex
Dalmatian,DAL,Dexs,['Shibarium'],228.00696379231255,[],,,,['api'],0,0,,0,dalmatian,dalmatian
Danogo,-,Dexs,['Cardano'],13772493.73910994,[],,,,['api'],0,0,,0,danogo,danogo
Danzo App,DANZO,Gaming,['Cardano'],0.0,[],,,,['api'],0,0,,0,danzo app,danzo-app
Dapp Account DAO,DAD,Yield,['EOS'],1618.5808404000002,[],,,,['api'],0,0,,0,dapp account dao,dapp-account-dao
Dark Matter,DMD,Farm,['Fantom'],2058.9854946488376,[],,,,['api'],0,0,,0,dark matter,dark-matter
DarkAuto,-,Yield Aggregator,['Multi-Chain'],73662.91923128844,[],,,,['api'],0,0,,0,darkauto,darkauto
DarkCrypto,DARK,Algo-Stables,['Cronos'],73496.92284869282,[],,,,['api'],0,0,,0,darkcrypto,darkcrypto
DarkSwap,DAS,Dexs,['Dogechain'],1692.1823403375265,[],,,,['api'],0,0,,0,darkswap,darkswap
Darkness,NESS,Dexs,['Cronos'],11695.559229369106,[],,,,['api'],0,0,,0,darkness,darkness
DarumaDAO,DRM,Reserve Currency,['Godwoken'],0.0,[],,,,['api'],0,0,,0,darumadao,darumadao
DataDex,-,Dexs,['Vana'],1921633.7876741737,[],,,,['api'],0,0,,0,datadex,datadex
Datamine Network,-,Reserve Currency,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,datamine network,datamine-network
Davos Protocol,-,CDP,['Multi-Chain'],155934.89567293844,[],,,,['api'],0,0,,0,davos protocol,davos-protocol
Dawn Star Finance,DSF,Algo-Stables,['Polygon'],0.0,[],,,,['api'],0,0,,0,dawn star finance,dawn-star-finance
Daytona Finance,TONI,Dexs,['Pulse'],134926.75801891438,[],,,,['api'],0,0,,0,daytona finance,daytona-finance
DeBank Cloud,-,Developer Tools,['nan'],,[],,,,['api'],0,0,,0,debank cloud,debank-cloud
DeDust,DUST,Dexs,['TON'],10267284.277042584,[],,,,['api'],0,0,,0,dedust,dedust
DeFIL,DFL,Lending,['Multi-Chain'],1765602.2813466836,[],,,,['api'],0,0,,0,defil,defil
DeFO,-,SoFi,['Base'],40.89319535,[],,,,['api'],0,0,,0,defo,defo
DeFi Dollar,-,CDP,['Ethereum'],979837.4671609136,[],,,,['api'],0,0,,0,defi dollar,defi-dollar
DeFi Franc,DCHF,CDP,['Ethereum'],633582.5392782567,[],,,,['api'],0,0,,0,defi franc,defi-franc
DeFiato,DFIAT,Services,['nan'],0.0,[],,,,['api'],0,0,,0,defiato,defiato
DeFiner,FIN,Lending,['Multi-Chain'],719.0052762627895,[],,,,['api'],0,0,,0,definer,definer
DeFive,FIVE,Dexs,['Sonic'],795812.7625225923,[],,,,['api'],0,0,,0,defive,defive
DeGate,DG,Dexs,['Ethereum'],159.45968821398213,[],,,,['api'],0,0,,0,degate,degate
DeHive,DHV,Indexes,['Multi-Chain'],2524.4793090920025,[],,,,['api'],0,0,,0,dehive,dehive
DeNet File Token,DE,Services,['Polygon'],0.0,[],,,,['api'],0,0,,0,denet file token,denet-file-token
DeSyn Basis Trading,-,Basis Trading,['Multi-Chain'],59032233.54871932,[],,,,['api'],0,0,,0,desyn basis trading,desyn-basis-trading
DeSyn Liquid Strategy,-,Yield Aggregator,['Multi-Chain'],1390716144.4349134,[],,,,['api'],0,0,,0,desyn liquid strategy,desyn-liquid-strategy
DeSyn Safe,-,Farm,['Multi-Chain'],32389.405288922568,[],,,,['api'],0,0,,0,desyn safe,desyn-safe
Debets,-,Prediction Market,['Multi-Chain'],12.770214131495232,[],,,,['api'],0,0,,0,debets,debets
DebtDAO,-,Lending,['Ethereum'],0.0,[],,,,['api'],0,0,,0,debtdao,debtdao
Decentralized Euro,-,CDP,['Ethereum'],4232302.0481292,[],,,,['api'],0,0,,0,decentralized euro,decentralized-euro
Decryption,X,Dexs,['Tlchain'],0.0,[],,,,['api'],0,0,,0,decryption,decryption
Decubate,DCB,Launchpad,['Binance'],0.0,[],,,,['api'],0,0,,0,decubate,decubate
DeepBook V2,DEEP,Dexs,['Sui'],0.0,[],,,,['api'],0,0,,0,deepbook v2,deepbook-v2
DeepBook V3,DEEP,Dexs,['Sui'],20363218.276517563,[],,,,['api'],0,0,,0,deepbook v3,deepbook-v3
DeepLock,DEEP,Launchpad,['Binance'],3824967.1871965737,[],,,,['api'],0,0,,0,deeplock,deeplock
DeepSeaDAO,SEA,Reserve Currency,['Avalanche'],0.4468463679033729,[],,,,['api'],0,0,,0,deepseadao,deepseadao
DeeppDAO,DEEPP,Prediction Market,['Arbitrum'],3952.1885463381295,[],,,,['api'],0,0,,0,deeppdao,deeppdao
Deepr Finance,DEEPR,Lending,['Multi-Chain'],2163052.936714847,[],,,,['api'],0,0,,0,deepr finance,deepr-finance
DeerFi,-,Lending,['Ethereum'],172.230260079251,[],,,,['api'],0,0,,0,deerfi,deerfi
Defender Finance,SWDB,Algo-Stables,['Binance'],0.0,[],,,,['api'],0,0,,0,defender finance,defender-finance
Defi App,HOME,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0,defi app,defi-app
Defi Halal,HALAL,CDP,['Polygon'],47.05735171953685,[],,,,['api'],0,0,,0,defi halal,defi-halal
Defi Kingdoms,JEWEL,Dexs,['Multi-Chain'],634644.6666192316,[],,,,['api'],0,0,,0,defi kingdoms,defi-kingdoms
Defi Master,BST,Yield,['Arbitrum'],24.71848725073847,[],,,,['api'],0,0,,0,defi master,defi-master
Defi Saver,-,CDP Manager,['Multi-Chain'],413784301.9446286,[],,,,['api'],0,0,,0,defi saver,defi-saver
Defi Swap,CRO,Dexs,['Ethereum'],1670732.8963691124,[],,,,['api'],0,0,,0,defi swap,defi-swap
Defi Yield Protocol,DYP,Yield,['Multi-Chain'],1105.1397352044933,[],,,,['api'],0,0,,0,defi yield protocol,defi-yield-protocol
DefiBox,BOX,Dexs,['Multi-Chain'],2715866.2390148668,[],,,,['api'],0,0,,0,defibox,defibox
DefiChain DEX,DFI,Dexs,['DefiChain'],1776689.5626680653,[],,,,['api'],0,0,,0,defichain dex,defichain-dex
DefiChain Loans,DFI,Synthetics,['DefiChain'],536718.2008667235,[],,,,['api'],0,0,,0,defichain loans,defichain-loans
DefiCurrent,-,Yield Aggregator,['Multi-Chain'],423.7115008586934,[],,,,['api'],0,0,,0,deficurrent,deficurrent
DefiDollar DAO,DFD,Algo-Stables,['Ethereum'],2721761.733338068,[],,,,['api'],0,0,,0,defidollar dao,defidollar-dao
DefiEdge,-,Liquidity manager,['Multi-Chain'],878329.8333478232,[],,,,['api'],0,0,,0,defiedge,defiedge
DefiPlaza,DFP2,Dexs,['Multi-Chain'],414811.2985010611,[],,,,['api'],0,0,,0,defiplaza,defiplaza
DefiTuna AMM,TUNA,Dexs,['Solana'],30874446.778646965,[],,,,['api'],0,0,,0,defituna amm,defituna-amm
DefiTuna Lending,TUNA,Lending,['Solana'],12770494.167805258,[],,,,['api'],0,0,,0,defituna lending,defituna-lending
DefiTuna Liquidity,TUNA,Liquidity manager,['Solana'],37812818.54832789,[],,,,['api'],0,0,,0,defituna liquidity,defituna-liquidity
Defidash Agent,DEFIDASH,Telegram Bot,['Base'],0.0,[],,,,['api'],0,0,,0,defidash agent,defidash-agent
Defily,DFL,Yield,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,defily,defily
Defily Dex,DFL,Dexs,['Onus'],0.08255662,[],,,,['api'],0,0,,0,defily dex,defily-dex
Definitely,-,SoFi,['Multi-Chain'],456.9658240670799,[],,,,['api'],0,0,,0,definitely,definitely
Definitive,EDGE,DEX Aggregator,['Multi-Chain'],138176.47784765047,[],,,,['api'],0,0,,0,definitive,definitive
Definix,FINIX,Dexs,['Multi-Chain'],858826.0107070252,[],,,,['api'],0,0,,0,definix,definix
Defirex,DFX,Yield,['Ethereum'],6117.153919896468,[],,,,['api'],0,0,,0,defirex,defirex
Defiway,DEFI,Wallets,['nan'],,[],,,,['api'],0,0,,0,defiway,defiway
Deflex,-,DEX Aggregator,['Algorand'],41.5293,[],,,,['api'],0,0,,0,deflex,deflex
Defrost,MELT,CDP,['Avalanche'],82612.39059509832,[],,,,['api'],0,0,,0,defrost,defrost
Defx,-,Derivatives,['Arbitrum'],935412.1230230298,[],,,,['api'],0,0,,0,defx,defx
DefySwap,DFY,Dexs,['Multi-Chain'],308.32340944767003,[],,,,['api'],0,0,,0,defyswap,defyswap
Degen Bridge,-,Canonical Bridge,['Base'],1020955.1389497754,[],,,,['api'],0,0,,0,degen bridge,degen-bridge
Degen Express,-,Launchpad,['Sonic'],16570.6940865825,[],,,,['api'],0,0,,0,degen express,degen-express
Degen Haus,DOPE,Dexs,['Fantom'],8339.499565519804,[],,,,['api'],0,0,,0,degen haus,degen-haus
DegenDex,-,Dexs,['Multi-Chain'],1417.5318077399777,[],,,,['api'],0,0,,0,degendex,degendex
DegenFund,DFund,Farm,['Degen'],0.0,[],,,,['api'],0,0,,0,degenfund,degenfund
DegenHive AMM,-,Dexs,['Sui'],320.169327116209,[],,,,['api'],0,0,,0,degenhive amm,degenhive-amm
DegenHive LST,-,Liquid Staking,['Sui'],620.19674354028,[],,,,['api'],0,0,,0,degenhive lst,degenhive-lst
DegenHive Memepad,-,Launchpad,['Sui'],78.78212908461,[],,,,['api'],0,0,,0,degenhive memepad,degenhive-memepad
DegenPrime,-,Leveraged Farming,['Base'],1035378.007417093,[],,,,['api'],0,0,,0,degenprime,degenprime
DegenSwap,DSWAP,Dexs,['Degen'],109127.40423580135,[],,,,['api'],0,0,,0,degenswap,degenswap
Dego Finance,DEGO,Services,['Ethereum'],13082.626396189791,[],,,,['api'],0,0,,0,dego finance,dego-finance
Delea,-,CDP,['TON'],2865600.227351576,[],,,,['api'],0,0,,0,delea,delea
Delegate Marketplace,-,Services,['Ethereum'],100951.0429052,[],,,,['api'],0,0,,0,delegate marketplace,delegate-marketplace
Delta Financial,DELTA,Options,['Ethereum'],0.0,[],,,,['api'],0,0,,0,delta financial,delta-financial
DeltaPrime,PRIME,Leveraged Farming,['Multi-Chain'],13874274.609137915,[],,,,['api'],0,0,,0,deltaprime,deltaprime
DeltaSwap,GS,Dexs,['Multi-Chain'],11856152.029399768,[],,,,['api'],0,0,,0,deltaswap,deltaswap
DeltaTheta,DLTA,Options,['Multi-Chain'],2598.2045997434684,[],,,,['api'],0,0,,0,deltatheta,deltatheta
DeltaTrade,-,Dexs,['Multi-Chain'],168116.5738183707,[],,,,['api'],0,0,,0,deltatrade,deltatrade
Delysium,AGI,Chain,['nan'],,[],,,,['api'],0,0,,0,delysium,delysium
Demented Games,-,Prediction Market,['nan'],,[],,,,['api'],0,0,,0,demented games,demented-games
Demeter,-,Lending,['Multi-Chain'],294137.6527592029,[],,,,['api'],0,0,,0,demeter,demeter
Demex AMM,-,Dexs,['nan'],,[],,,,['api'],0,0,,0,demex amm,demex-amm
Demex Perp,-,Derivatives,['Carbon'],618404.1152238934,[],,,,['api'],0,0,,0,demex perp,demex-perp
Demodyfi,DMOD,Dexs,['Multi-Chain'],292.7571078764753,[],,,,['api'],0,0,,0,demodyfi,demodyfi
Denario,-,RWA,['Polygon'],1282018.9832,[],,,,['api'],0,0,,0,denario,denario
DengenDex,DDD,Dexs,['Degen'],1167.5800762050849,[],,,,['api'],0,0,,0,dengendex,dengendex
Depth,DEP,Dexs,['Multi-Chain'],1272144.580963163,[],,,,['api'],0,0,,0,depth,depth
Deq,-,Liquid Staking,['Ethereum'],404488.09209158743,[],,,,['api'],0,0,,0,deq,deq
Deri Protocol,DERI,Options,['Multi-Chain'],311495.5907136964,[],,,,['api'],0,0,,0,deri protocol,deri-protocol
Deri V4,DERI,Options,['Multi-Chain'],13678278.645344729,[],,,,['api'],0,0,,0,deri v4,deri-v4
Deribit,-,CEX,['Multi-Chain'],4956577123.00146,[],,,,['api'],0,0,,0,deribit,deribit
Deridex,-,Derivatives,['Algorand'],187.499792,[],,,,['api'],0,0,,0,deridex,deridex
Derify Protocol,DRF,Dexs,['Binance'],50.5888781315,[],,,,['api'],0,0,,0,derify protocol,derify-protocol
DerivaDEX,DDX,Derivatives,['Ethereum'],1444281.8475383304,[],,,,['api'],0,0,,0,derivadex,derivadex
Derive Options,DRV,Options,['nan'],,[],,,,['api'],0,0,,0,derive options,derive-options
Derive V1,DRV,Options,['Multi-Chain'],1275543.94093752,[],,,,['api'],0,0,,0,derive v1,derive-v1
Derive V2,DRV,Derivatives,['Multi-Chain'],79539837.68946691,[],,,,['api'],0,0,,0,derive v2,derive-v2
Derivio,-,Derivatives,['zkSync Era'],185837.6969993547,[],,,,['api'],0,0,,0,derivio,derivio
DerpDEX,-,Dexs,['Multi-Chain'],35750.5471973425,[],,,,['api'],0,0,,0,derpdex,derpdex
Detto Finance,DETO,Farm,['Base'],5669.340971295131,[],,,,['api'],0,0,,0,detto finance,detto-finance
Dev Protocol,DEV,Yield,['Ethereum'],0.0,[],,,,['api'],0,0,,0,dev protocol,dev-protocol
Devil Finance,DEVIL,Yield,['Fantom'],0.0,[],,,,['api'],0,0,,0,devil finance,devil-finance
DevvE,DEVVE,Launchpad,['Ethereum'],0.0,[],,,,['api'],0,0,,0,devve,devve
DexFinance BSC,dexSHARE,Yield Aggregator,['Binance'],48375.35234275316,[],,,,['api'],0,0,,0,dexfinance bsc,dexfinance-bsc
DexFinance ETF,GDEX,Yield,['Multi-Chain'],96565.18850558248,[],,,,['api'],0,0,,0,dexfinance etf,dexfinance-etf
DexHunter,HUNT,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0,dexhunter,dexhunter
DexPad,DxP,Launchpad,['Multi-Chain'],88031.83984497229,[],,,,['api'],0,0,,0,dexpad,dexpad
DexToro,DTR,Trading App,['nan'],,[],,,,['api'],0,0,,0,dextoro,dextoro
Dexalot DEX,ALOT,Dexs,['Multi-Chain'],4647162.360209475,[],,,,['api'],0,0,,0,dexalot dex,dexalot-dex
Dexalot Portfolio,ALOT,Bridge,['Multi-Chain'],13433768.482965153,[],,,,['api'],0,0,,0,dexalot portfolio,dexalot-portfolio
Dexari,-,Interface,['nan'],,[],,,,['api'],0,0,,0,dexari,dexari
Dexible V2,-,DEX Aggregator,['nan'],0.0,[],,,,['api'],0,0,,0,dexible v2,dexible-v2
Dexilla,-,Dexs,['Multi-Chain'],164.9142636208173,[],,,,['api'],0,0,,0,dexilla,dexilla
Dexioprotocol,DEXI,Gaming,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,dexioprotocol,dexioprotocol
Dexit Finance Swap,DXT,Dexs,['Dexit'],0.0,[],,,,['api'],0,0,,0,dexit finance swap,dexit-finance-swap
Dexland,DXL,Dexs,['CORE'],3.9560252523352286,[],,,,['api'],0,0,,0,dexland,dexland
Dexlyn Labs,-,Dexs,['Supra'],424826.54241043807,[],,,,['api'],0,0,,0,dexlyn labs,dexlyn-labs
Dexodus Finance,-,Derivatives,['Multi-Chain'],203600.82854648065,[],,,,['api'],0,0,,0,dexodus finance,dexodus-finance
Dexter Exchange,-,Dexs,['Tezos'],23102.79007454145,[],,,,['api'],0,0,,0,dexter exchange,dexter-exchange
Dezswap,-,Dexs,['XPLA'],509415.46714521747,[],,,,['api'],0,0,,0,dezswap,dezswap
Dfyn Network,DFYN,Dexs,['Multi-Chain'],625694.9069520053,[],,,,['api'],0,0,,0,dfyn network,dfyn-network
Diamond Coin,DIAMOND,Gaming,['Fantom'],0.0,[],,,,['api'],0,0,,0,diamond coin,diamond-coin
Diamond Protocol V1,-,Yield,['Multi-Chain'],15488.384602122043,[],,,,['api'],0,0,,0,diamond protocol v1,diamond-protocol-v1
Diamond Protocol V2,-,Liquidity manager,['Multi-Chain'],9756.857005003378,[],,,,['api'],0,0,,0,diamond protocol v2,diamond-protocol-v2
Diamondswap,-,Dexs,['Multi-Chain'],780056.3827420227,[],,,,['api'],0,0,,0,diamondswap,diamondswap
Dibs Money,DIBS,Algo-Stables,['Binance'],0.0,[],,,,['api'],0,0,,0,dibs money,dibs-money
Diesel Dex,-,Dexs,['Fuel'],18992.195827800548,[],,,,['api'],0,0,,0,diesel dex,diesel-dex
Diffusion Finance,DIFF,Dexs,['Evmos'],38276.20458223479,[],,,,['api'],0,0,,0,diffusion finance,diffusion-finance
DigiFT,-,RWA,['Multi-Chain'],66953711.938576035,[],,,,['api'],0,0,,0,digift,digift
Dinari,-,RWA,['Multi-Chain'],45423252.94634685,[],,,,['api'],0,0,,0,dinari,dinari
Dinero (pxETH),-,Liquid Staking,['Ethereum'],57984082.55266408,[],,,,['api'],0,0,,0,dinero (pxeth),dinero-(pxeth)
Dino.Exchange,DINO,Dexs,['Binance'],7634.210657915534,[],,,,['api'],0,0,,0,dino.exchange,dino.exchange
DinoPool,DINOP,Algo-Stables,['Cronos'],0.0,[],,,,['api'],0,0,,0,dinopool,dinopool
DinoSwap,DINO,Dexs,['Polygon'],21854.893935675256,[],,,,['api'],0,0,,0,dinoswap,dinoswap
Dinosaur Eggs,DSG,Dexs,['Binance'],1142601.5337218763,[],,,,['api'],0,0,,0,dinosaur eggs,dinosaur-eggs
Dinosaur.Finance,DINO,Yield Aggregator,['Arbitrum'],0.1355459385114282,[],,,,['api'],0,0,,0,dinosaur.finance,dinosaur.finance
Dinotopia Finance,FOSSIL,Algo-Stables,['Binance'],1.4111440476058374,[],,,,['api'],0,0,,0,dinotopia finance,dinotopia-finance
Dios Finance,DIOS,Reserve Currency,['Binance'],6.440922146400001e-10,[],,,,['api'],0,0,,0,dios finance,dios-finance
DipCoin AMM,-,Dexs,['Sui'],1437188.7600546351,[],,,,['api'],0,0,,0,dipcoin amm,
Dirac Finance,-,Options Vault,['Polygon zkEVM'],2084.226131470032,[],,,,['api'],0,0,,0,dirac finance,dirac-finance
Direct Exchange,-,Dexs,['Kava'],0.0,[],,,,['api'],0,0,,0,direct exchange,direct-exchange
Ditto,-,Liquid Staking,['Aptos'],216923.0811988383,[],,,,['api'],0,0,,0,ditto,ditto
DiviSwap,-,Dexs,['Chiliz'],107970.2855545577,[],,,,['api'],0,0,,0,diviswap,diviswap
Divvy.Bet,DVY,Prediction Market,['Solana'],292117.2501088479,[],,,,['api'],0,0,,0,divvy.bet,divvy.bet
Djed Stablecoin,-,Dual-Token Stablecoin,['Cardano'],24964127.195517965,[],,,,['api'],0,0,,0,djed stablecoin,djed-stablecoin
DogMoney,DOGMONEY,Dexs,['Dogechain'],7647.211505961654,[],,,,['api'],0,0,,0,dogmoney,dogmoney
DogSwap,-,Dexs,['Shibarium'],12028.950454537857,[],,,,['api'],0,0,,0,dogswap,dogswap
Doge Compounder,-,Yield Aggregator,['Dogechain'],149.66553995038242,[],,,,['api'],0,0,,0,doge compounder,doge-compounder
Doge Shrek,DOGESHREK,Dexs,['Dogechain'],0.0,[],,,,['api'],0,0,,0,doge shrek,doge-shrek
DogeClaw,CLAW,Gaming,['OKExChain'],10.009999999999998,[],,,,['api'],0,0,,0,dogeclaw,dogeclaw
DogeDollar,DUSD,Dual-Token Stablecoin,['Dogechain'],7871.120585586012,[],,,,['api'],0,0,,0,dogedollar,dogedollar
DogeMuskSwap,DMUSK,Dexs,['Dogechain'],1227.1782865134198,[],,,,['api'],0,0,,0,dogemuskswap,dogemuskswap
DogePup,DOGEPUP,Farm,['Dogechain'],106.33789357824377,[],,,,['api'],0,0,,0,dogepup,dogepup
DogeSwapOrg,-,Dexs,['Dogechain'],1585064.3649139109,[],,,,['api'],0,0,,0,dogeswaporg,dogeswaporg
Dogecoin,DOGE,Chain,['nan'],,[],,,,['api'],0,0,,0,dogecoin,dogecoin
Dogeswap,DOGES,Farm,['Ethereum'],0.0,[],,,,['api'],0,0,,0,dogeswap,dogeswap
Dogewhale,DOGEWHALE,Reserve Currency,['Binance'],61.63620784826877,[],,,,['api'],0,0,,0,dogewhale,dogewhale
Dogium Farm,DOGIUM,Dexs,['Dogechain'],107.18601941859556,[],,,,['api'],0,0,,0,dogium farm,dogium-farm
Doglands Swap,GIL,Dexs,['Dogechain'],0.0,[],,,,['api'],0,0,,0,doglands swap,doglands-swap
Dogs of Elon,DOE,Farm,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,dogs of elon,dogs-of-elon
Dojoswap AMM,DOJO,Dexs,['Injective'],876015.5638655558,[],,,,['api'],0,0,,0,dojoswap amm,dojoswap-amm
Dojoswap LSD,DOJO,Liquid Staking,['Injective'],207181.4959559963,[],,,,['api'],0,0,,0,dojoswap lsd,dojoswap-lsd
Doki Doki Finance,DOKI,Yield,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,doki doki finance,doki-doki-finance
Dolomite,DOLO,Lending,['Multi-Chain'],211576338.1864514,[],,,,['api'],0,0,,0,dolomite,dolomite
DolphinSwap,DOP,Dexs,['EOS'],4353.387169733501,[],,,,['api'],0,0,,0,dolphinswap,dolphinswap
